LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1701221196.773654,2354030.000,59052,2,MZ,1,100,29
1701221196.813646,2354070.000,59052,2,MZ,1,100,30
1701221196.853638,2354110.000,59070,3,MZ,1,100,30
1701221196.893630,2354150.000,59070,3,MZ,1,100,29
1701221196.933622,2354190.000,59070,3,MZ,1,100,28
1701221196.973114,2354229.500,59084,2,MZ,1,100,30
1701221197.012606,2354269.000,59084,2,MZ,1,100,30
1701221197.052932,2354309.333,59101,3,MZ,1,100,30
1701221197.093257,2354349.667,59101,3,MZ,1,100,30
1701221197.133582,2354390.000,59101,3,MZ,1,100,30
1701221197.173074,2354429.500,59118,2,MZ,1,100,30
1701221197.212566,2354469.000,59118,2,MZ,1,100,30
1701221197.252892,2354509.333,59135,3,MZ,1,100,30
1701221197.293217,2354549.667,59135,3,MZ,1,100,30
1701221197.333542,2354590.000,59135,3,MZ,1,100,30
1701221197.373034,2354629.500,59149,2,MZ,1,100,30
1701221197.412526,2354669.000,59149,2,MZ,1,100,30
1701221197.452518,2354709.000,59167,3,MZ,1,100,29
1701221197.492511,2354749.000,59167,3,MZ,1,100,29
1701221197.532502,2354789.000,59167,3,MZ,1,100,29
1701221197.568162,2354824.667,59183,3,MZ,1,100,28
1701221197.603822,2354860.333,59183,3,MZ,1,100,30
1701221197.639481,2354896.000,59183,3,MZ,1,100,29
1701221197.679473,2354936.000,59200,2,MZ,1,100,30
1701221197.719465,2354976.000,59200,2,MZ,1,100,30
1701221197.759457,2355016.000,59215,3,MZ,1,100,29
1701221197.799449,2355056.000,59215,3,MZ,1,100,29
1701221197.839441,2355096.000,59215,3,MZ,1,100,30
1701221197.879433,2355136.000,59234,2,MZ,1,100,29
1701221197.919425,2355176.000,59234,2,MZ,1,100,30
1701221197.959417,2355216.000,59250,3,MZ,1,100,30
1701221197.999409,2355256.000,59250,3,MZ,1,100,30
1701221198.039401,2355296.000,59250,3,MZ,1,100,29
1701221198.079393,2355336.000,59267,2,MZ,1,100,29
1701221198.119385,2355376.000,59267,2,MZ,1,100,29
1701221198.159711,2355416.333,59284,3,MZ,1,100,30
1701221198.200036,2355456.667,59284,3,MZ,1,100,31
1701221198.240361,2355497.000,59284,3,MZ,1,100,29
1701221198.280353,2355537.000,59299,2,MZ,1,100,28
1701221198.320345,2355577.000,59299,2,MZ,1,100,29
1701221198.360337,2355617.000,59315,3,MZ,1,100,29
1701221198.400329,2355657.000,59315,3,MZ,1,100,30
1701221198.440321,2355697.000,59315,3,MZ,1,100,30
1701221198.480313,2355737.000,59333,3,MZ,1,100,29
1701221198.520305,2355777.000,59333,3,MZ,1,100,29
1701221198.560297,2355817.000,59333,3,MZ,1,100,30
1701221198.600289,2355857.000,59349,2,MZ,1,100,30
1701221198.640281,2355897.000,59349,2,MZ,1,100,29
1701221198.680273,2355937.000,59364,3,MZ,1,100,29
1701221198.720265,2355977.000,59364,3,MZ,1,100,30
1701221198.760257,2356017.000,59364,3,MZ,1,100,29
1701221198.800249,2356057.000,59381,2,MZ,1,100,28
1701221198.840241,2356097.000,59381,2,MZ,1,100,30
1701221198.880233,2356137.000,59398,3,MZ,1,100,29
1701221198.920225,2356177.000,59398,3,MZ,1,100,30
1701221198.960217,2356217.000,59398,3,MZ,1,100,30
1701221199.000209,2356257.000,59414,2,MZ,1,100,30
1701221199.040201,2356297.000,59414,2,MZ,1,100,29
1701221199.080193,2356337.000,59429,3,MZ,1,100,28
1701221199.120185,2356377.000,59429,3,MZ,1,100,29
1701221199.160177,2356417.000,59429,3,MZ,1,100,30
1701221199.200169,2356457.000,59446,2,MZ,1,100,30
1701221199.240161,2356497.000,59446,2,MZ,1,100,29
1701221199.280153,2356537.000,59463,3,MZ,1,100,30
1701221199.320145,2356577.000,59463,3,MZ,1,100,30
1701221199.360137,2356617.000,59463,3,MZ,1,100,30
1701221199.400129,2356657.000,59479,2,MZ,1,100,30
1701221199.440121,2356697.000,59479,2,MZ,1,100,29
1701221199.475448,2356732.333,59495,3,MZ,1,100,29
1701221199.510774,2356767.667,59495,3,MZ,1,100,29
1701221199.546100,2356803.000,59495,3,MZ,1,100,31
1701221199.586092,2356843.000,59511,3,MZ,1,100,30
1701221199.626084,2356883.000,59511,3,MZ,1,100,30
1701221199.666076,2356923.000,59511,3,MZ,1,100,30
1701221199.706068,2356963.000,59528,2,MZ,1,100,29
1701221199.746060,2357003.000,59528,2,MZ,1,100,29
1701221199.786052,2357043.000,59547,3,MZ,1,100,29
1701221199.826044,2357083.000,59547,3,MZ,1,100,29
1701221199.866036,2357123.000,59547,3,MZ,1,100,30
1701221199.906028,2357163.000,59563,2,MZ,1,100,29
1701221199.946020,2357203.000,59563,2,MZ,1,100,30
1701221199.986012,2357243.000,59578,3,MZ,1,100,30
1701221200.026004,2357283.000,59578,3,MZ,1,100,30
1701221200.065996,2357323.000,59578,3,MZ,1,100,31
1701221200.105989,2357363.000,59596,3,MZ,1,100,30
1701221200.145980,2357403.000,59596,3,MZ,1,100,30
1701221200.185972,2357443.000,59596,3,MZ,1,100,30
1701221200.225965,2357483.000,59612,2,MZ,1,100,30
1701221200.265956,2357523.000,59612,2,MZ,1,100,30
1701221200.305699,2357562.750,59632,4,MZ,1,100,29
1701221200.345441,2357602.500,59632,4,MZ,1,100,29
1701221200.385183,2357642.250,59632,4,MZ,1,100,29
1701221200.424925,2357682.000,59632,4,MZ,1,100,30
1701221200.464917,2357722.000,59649,2,MZ,1,100,30
1701221200.504909,2357762.000,59649,2,MZ,1,100,30
1701221200.544901,2357802.000,59664,3,MZ,1,100,29
1701221200.584893,2357842.000,59664,3,MZ,1,100,30
1701221200.624885,2357882.000,59664,3,MZ,1,100,30
1701221200.664877,2357922.000,59680,2,MZ,1,100,29
1701221200.704869,2357962.000,59680,2,MZ,1,100,30
1701221200.745194,2358002.333,59697,3,MZ,1,100,30
1701221200.785519,2358042.667,59697,3,MZ,1,100,30
1701221200.825845,2358083.000,59697,3,MZ,1,100,31
1701221200.865337,2358122.500,59714,2,MZ,1,100,29
1701221200.904829,2358162.000,59714,2,MZ,1,100,30
1701221200.944821,2358202.000,59731,3,MZ,1,100,30
1701221200.984813,2358242.000,59731,3,MZ,1,100,29
1701221201.024805,2358282.000,59731,3,MZ,1,100,30
1701221201.064797,2358322.000,59749,2,MZ,1,100,30
1701221201.104789,2358362.000,59749,2,MZ,1,100,30
1701221201.144781,2358402.000,59767,3,MZ,1,100,30
1701221201.184773,2358442.000,59767,3,MZ,1,100,31
1701221201.224765,2358482.000,59767,3,MZ,1,100,30
1701221201.265090,2358522.333,59783,3,MZ,1,100,29
1701221201.305415,2358562.667,59783,3,MZ,1,100,29
1701221201.345741,2358603.000,59783,3,MZ,1,100,30
1701221201.378734,2358636.000,59799,2,MZ,1,100,31
1701221201.411728,2358669.000,59799,2,MZ,1,100,29
1701221201.451720,2358709.000,59817,3,MZ,1,100,30
1701221201.491712,2358749.000,59817,3,MZ,1,100,30
1701221201.531704,2358789.000,59817,3,MZ,1,100,29
1701221201.571696,2358829.000,59834,2,MZ,1,100,30
1701221201.611688,2358869.000,59834,2,MZ,1,100,28
1701221201.651680,2358909.000,59850,3,MZ,1,100,28
1701221201.691672,2358949.000,59850,3,MZ,1,100,30
1701221201.731664,2358989.000,59850,3,MZ,1,100,31
1701221201.771656,2359029.000,59866,2,MZ,1,100,28
1701221201.811648,2359069.000,59866,2,MZ,1,100,30
1701221201.851640,2359109.000,59882,3,MZ,1,100,30
1701221201.891632,2359149.000,59882,3,MZ,1,100,30
1701221201.931624,2359189.000,59882,3,MZ,1,100,30
1701221201.971616,2359229.000,59899,3,MZ,1,100,31
1701221202.011608,2359269.000,59899,3,MZ,1,100,30
1701221202.051600,2359309.000,59899,3,MZ,1,100,29
1701221202.091592,2359349.000,59915,2,MZ,1,100,30
1701221202.131584,2359389.000,59915,2,MZ,1,100,30
1701221202.171576,2359429.000,59933,3,MZ,1,100,29
1701221202.211568,2359469.000,59933,3,MZ,1,100,30
1701221202.251560,2359509.000,59933,3,MZ,1,100,30
1701221202.291552,2359549.000,59947,2,MZ,1,100,30
1701221202.331544,2359589.000,59947,2,MZ,1,100,29
1701221202.371536,2359629.000,59964,3,MZ,1,100,30
1701221202.411528,2359669.000,59964,3,MZ,1,100,30
1701221202.451520,2359709.000,59964,3,MZ,1,100,30
1701221202.491512,2359749.000,59981,2,MZ,1,100,30
1701221202.531504,2359789.000,59981,2,MZ,1,100,29
1701221202.571496,2359829.000,59998,3,MZ,1,100,30
1701221202.611488,2359869.000,59998,3,MZ,1,100,28
1701221202.651480,2359909.000,59998,3,MZ,1,100,29
1701221202.691472,2359949.000,60014,2,MZ,1,100,29
1701221202.731464,2359989.000,60014,2,MZ,1,100,30
1701221202.771456,2360029.000,60032,3,MZ,1,100,29
1701221202.811448,2360069.000,60032,3,MZ,1,100,29
1701221202.851440,2360109.000,60032,3,MZ,1,100,29
1701221202.891432,2360149.000,60050,2,MZ,1,100,30
1701221202.931424,2360189.000,60050,2,MZ,1,100,30
1701221202.971416,2360229.000,60067,3,MZ,1,100,29
1701221203.011408,2360269.000,60067,3,MZ,1,100,30
1701221203.051400,2360309.000,60067,3,MZ,1,100,31
1701221203.091392,2360349.000,60083,3,MZ,1,100,30
1701221203.131384,2360389.000,60083,3,MZ,1,100,30
1701221203.171376,2360429.000,60083,3,MZ,1,100,30
1701221203.211868,2360469.500,60101,2,MZ,1,100,31
1701221203.252360,2360510.000,60101,2,MZ,1,100,31
1701221203.287686,2360545.333,60117,3,MZ,1,100,30
1701221203.323012,2360580.667,60117,3,MZ,1,100,30
1701221203.358339,2360616.000,60117,3,MZ,1,100,29
1701221203.398331,2360656.000,60134,3,MZ,1,100,30
1701221203.438323,2360696.000,60134,3,MZ,1,100,30
1701221203.478315,2360736.000,60134,3,MZ,1,100,29
1701221203.517807,2360775.500,60150,2,MZ,1,100,29
1701221203.557299,2360815.000,60150,2,MZ,1,100,29
1701221203.597291,2360855.000,60168,3,MZ,1,100,28
1701221203.637283,2360895.000,60168,3,MZ,1,100,28
1701221203.677275,2360935.000,60168,3,MZ,1,100,29
1701221203.717267,2360975.000,60184,2,MZ,1,100,30
1701221203.757259,2361015.000,60184,2,MZ,1,100,28
1701221203.797251,2361055.000,60202,3,MZ,1,100,30
1701221203.837243,2361095.000,60202,3,MZ,1,100,30
1701221203.877235,2361135.000,60202,3,MZ,1,100,29
1701221203.917727,2361175.500,60218,2,MZ,1,100,30
1701221203.958219,2361216.000,60218,2,MZ,1,100,30
1701221203.997878,2361255.667,60235,3,MZ,1,100,30
1701221204.037536,2361295.333,60235,3,MZ,1,100,30
1701221204.077195,2361335.000,60235,3,MZ,1,100,29
1701221204.117687,2361375.500,60252,2,MZ,1,100,30
1701221204.158179,2361416.000,60252,2,MZ,1,100,29
1701221204.197838,2361455.667,60271,3,MZ,1,100,29
1701221204.237496,2361495.333,60271,3,MZ,1,100,28
1701221204.277155,2361535.000,60271,3,MZ,1,100,30
1701221204.317147,2361575.000,60287,2,MZ,1,100,29
1701221204.357139,2361615.000,60287,2,MZ,1,100,29
1701221204.397131,2361655.000,60302,3,MZ,1,100,29
1701221204.437123,2361695.000,60302,3,MZ,1,100,29
1701221204.477115,2361735.000,60302,3,MZ,1,100,31
1701221204.517107,2361775.000,60319,3,MZ,1,100,28
1701221204.557099,2361815.000,60319,3,MZ,1,100,30
1701221204.597091,2361855.000,60319,3,MZ,1,100,28
1701221204.637083,2361895.000,60336,2,MZ,1,100,30
1701221204.677075,2361935.000,60336,2,MZ,1,100,28
1701221204.717067,2361975.000,60352,3,MZ,1,100,29
1701221204.757059,2362015.000,60352,3,MZ,1,100,29
1701221204.797051,2362055.000,60352,3,MZ,1,100,30
1701221204.837043,2362095.000,60370,2,MZ,1,100,29
1701221204.877035,2362135.000,60370,2,MZ,1,100,29
1701221204.917027,2362175.000,60386,3,MZ,1,100,29
1701221204.957019,2362215.000,60386,3,MZ,1,100,30
1701221204.997011,2362255.000,60386,3,MZ,1,100,29
1701221205.037003,2362295.000,60403,2,MZ,1,100,29
1701221205.076995,2362335.000,60403,2,MZ,1,100,29
1701221205.116987,2362375.000,60420,3,MZ,1,100,29
1701221205.156979,2362415.000,60420,3,MZ,1,100,28
1701221205.196971,2362455.000,60420,3,MZ,1,100,30
1701221205.232631,2362490.667,60436,3,MZ,1,100,29
1701221205.268291,2362526.333,60436,3,MZ,1,100,29
1701221205.303950,2362562.000,60436,3,MZ,1,100,29
1701221205.343942,2362602.000,60451,2,MZ,1,100,30
1701221205.383934,2362642.000,60451,2,MZ,1,100,28
1701221205.423926,2362682.000,60474,4,MZ,1,100,29
1701221205.463918,2362722.000,60474,4,MZ,1,100,28
1701221205.503910,2362762.000,60474,4,MZ,1,100,30
1701221205.543902,2362802.000,60474,4,MZ,1,100,30
1701221205.583894,2362842.000,60490,2,MZ,1,100,29
1701221205.623886,2362882.000,60490,2,MZ,1,100,29
1701221205.663878,2362922.000,60507,3,MZ,1,100,29
1701221205.703870,2362962.000,60507,3,MZ,1,100,29
1701221205.743862,2363002.000,60507,3,MZ,1,100,30
1701221205.783854,2363042.000,60524,2,MZ,1,100,29
1701221205.823846,2363082.000,60524,2,MZ,1,100,30
1701221205.863838,2363122.000,60539,3,MZ,1,100,29
1701221205.903830,2363162.000,60539,3,MZ,1,100,30
1701221205.943822,2363202.000,60539,3,MZ,1,100,30
1701221205.983814,2363242.000,60555,3,MZ,1,100,28
1701221206.023806,2363282.000,60555,3,MZ,1,100,29
1701221206.063798,2363322.000,60555,3,MZ,1,100,30
1701221206.103790,2363362.000,60572,2,MZ,1,100,30
1701221206.143782,2363402.000,60572,2,MZ,1,100,28
1701221206.183774,2363442.000,60589,3,MZ,1,100,30
1701221206.223766,2363482.000,60589,3,MZ,1,100,29
1701221206.263758,2363522.000,60589,3,MZ,1,100,29
1701221206.303750,2363562.000,60604,2,MZ,1,100,30
1701221206.343742,2363602.000,60604,2,MZ,1,100,29
1701221206.383734,2363642.000,60620,3,MZ,1,100,29
1701221206.423726,2363682.000,60620,3,MZ,1,100,30
1701221206.463718,2363722.000,60620,3,MZ,1,100,29
1701221206.503710,2363762.000,60638,2,MZ,1,100,30
1701221206.543702,2363802.000,60638,2,MZ,1,100,29
1701221206.583694,2363842.000,60654,3,MZ,1,100,29
1701221206.623686,2363882.000,60654,3,MZ,1,100,30
1701221206.663678,2363922.000,60654,3,MZ,1,100,29
1701221206.703671,2363962.000,60669,2,MZ,1,100,30
1701221206.743662,2364002.000,60669,2,MZ,1,100,29
1701221206.783654,2364042.000,60686,3,MZ,1,100,29
1701221206.823647,2364082.000,60686,3,MZ,1,100,29
1701221206.863638,2364122.000,60686,3,MZ,1,100,29
1701221206.903630,2364162.000,60703,2,MZ,1,100,30
1701221206.943623,2364202.000,60703,2,MZ,1,100,30
1701221206.979282,2364237.667,60719,3,MZ,1,100,30
1701221207.014942,2364273.333,60719,3,MZ,1,100,30
1701221207.050601,2364309.000,60719,3,MZ,1,100,30
1701221207.090593,2364349.000,60735,3,MZ,1,100,28
1701221207.130585,2364389.000,60735,3,MZ,1,100,30
1701221207.170577,2364429.000,60735,3,MZ,1,100,30
1701221207.210569,2364469.000,60751,2,MZ,1,100,29
1701221207.250561,2364509.000,60751,2,MZ,1,100,29
1701221207.290553,2364549.000,60768,3,MZ,1,100,30
1701221207.330545,2364589.000,60768,3,MZ,1,100,30
1701221207.370537,2364629.000,60768,3,MZ,1,100,29
1701221207.410529,2364669.000,60784,2,MZ,1,100,29
1701221207.450521,2364709.000,60784,2,MZ,1,100,30
1701221207.490513,2364749.000,60802,3,MZ,1,100,30
1701221207.530505,2364789.000,60802,3,MZ,1,100,27
1701221207.570497,2364829.000,60802,3,MZ,1,100,30
1701221207.610489,2364869.000,60816,2,MZ,1,100,29
1701221207.650481,2364909.000,60816,2,MZ,1,100,30
1701221207.690473,2364949.000,60835,3,MZ,1,100,29
1701221207.730465,2364989.000,60835,3,MZ,1,100,28
1701221207.770457,2365029.000,60835,3,MZ,1,100,29
1701221207.810449,2365069.000,60852,3,MZ,1,100,29
1701221207.850441,2365109.000,60852,3,MZ,1,100,28
1701221207.890433,2365149.000,60852,3,MZ,1,100,30
1701221207.930425,2365189.000,60871,2,MZ,1,100,29
1701221207.970417,2365229.000,60871,2,MZ,1,100,29
1701221208.010409,2365269.000,60885,3,MZ,1,100,30
1701221208.050401,2365309.000,60885,3,MZ,1,100,29
1701221208.090394,2365349.000,60885,3,MZ,1,100,30
1701221208.130385,2365389.000,60903,2,MZ,1,100,28
1701221208.170377,2365429.000,60903,2,MZ,1,100,29
1701221208.210036,2365468.667,60919,3,MZ,1,100,29
1701221208.249695,2365508.333,60919,3,MZ,1,100,30
1701221208.289354,2365548.000,60919,3,MZ,1,100,29
1701221208.329346,2365588.000,60936,2,MZ,1,100,28
1701221208.369338,2365628.000,60936,2,MZ,1,100,29
1701221208.409330,2365668.000,60950,3,MZ,1,100,29
1701221208.449322,2365708.000,60950,3,MZ,1,100,28
1701221208.489314,2365748.000,60950,3,MZ,1,100,28
1701221208.529306,2365788.000,60970,2,MZ,1,100,27
1701221208.569298,2365828.000,60970,2,MZ,1,100,30
1701221208.609290,2365868.000,60986,3,MZ,1,100,28
1701221208.649282,2365908.000,60986,3,MZ,1,100,29
1701221208.689274,2365948.000,60986,3,MZ,1,100,30
1701221208.729266,2365988.000,61003,2,MZ,1,100,29
1701221208.769258,2366028.000,61003,2,MZ,1,100,30
1701221208.809250,2366068.000,61018,3,MZ,1,100,29
1701221208.849242,2366108.000,61018,3,MZ,1,100,29
1701221208.889234,2366148.000,61018,3,MZ,1,100,28
1701221208.929226,2366188.000,61035,2,MZ,1,100,30
1701221208.969218,2366228.000,61035,2,MZ,1,100,29
1701221209.004877,2366263.667,61051,3,MZ,1,100,29
1701221209.040537,2366299.333,61051,3,MZ,1,100,28
1701221209.076196,2366335.000,61051,3,MZ,1,100,29
1701221209.116189,2366375.000,61069,3,MZ,1,100,28
1701221209.156181,2366415.000,61069,3,MZ,1,100,28
1701221209.196172,2366455.000,61069,3,MZ,1,100,28
1701221209.236165,2366495.000,61086,2,MZ,1,100,29
1701221209.276157,2366535.000,61086,2,MZ,1,100,30
1701221209.316149,2366575.000,61102,3,MZ,1,100,30
1701221209.356141,2366615.000,61102,3,MZ,1,100,30
1701221209.396132,2366655.000,61102,3,MZ,1,100,29
1701221209.436125,2366695.000,61118,2,MZ,1,100,29
1701221209.476117,2366735.000,61118,2,MZ,1,100,30
1701221209.516109,2366775.000,61136,3,MZ,1,100,30
1701221209.556101,2366815.000,61136,3,MZ,1,100,28
1701221209.596093,2366855.000,61136,3,MZ,1,100,30
1701221209.636085,2366895.000,61151,2,MZ,1,100,29
1701221209.676077,2366935.000,61151,2,MZ,1,100,29
1701221209.716069,2366975.000,61167,3,MZ,1,100,30
1701221209.756061,2367015.000,61167,3,MZ,1,100,30
1701221209.796053,2367055.000,61167,3,MZ,1,100,28
1701221209.836045,2367095.000,61184,3,MZ,1,100,30
1701221209.876037,2367135.000,61184,3,MZ,1,100,29
1701221209.916029,2367175.000,61184,3,MZ,1,100,30
1701221209.956021,2367215.000,61201,2,MZ,1,100,29
1701221209.996013,2367255.000,61201,2,MZ,1,100,30
1701221210.036005,2367295.000,61217,3,MZ,1,100,29
1701221210.075997,2367335.000,61217,3,MZ,1,100,28
1701221210.115989,2367375.000,61217,3,MZ,1,100,29
1701221210.155981,2367415.000,61233,2,MZ,1,100,28
1701221210.195973,2367455.000,61233,2,MZ,1,100,29
1701221210.235965,2367495.000,61249,3,MZ,1,100,28
1701221210.275957,2367535.000,61249,3,MZ,1,100,30
1701221210.315949,2367575.000,61249,3,MZ,1,100,29
1701221210.355941,2367615.000,61266,2,MZ,1,100,28
1701221210.395933,2367655.000,61266,2,MZ,1,100,28
1701221210.435925,2367695.000,61283,3,MZ,1,100,28
1701221210.475917,2367735.000,61283,3,MZ,1,100,30
1701221210.515909,2367775.000,61283,3,MZ,1,100,30
1701221210.555901,2367815.000,61307,3,MZ,1,100,28
1701221210.595893,2367855.000,61307,3,MZ,1,100,29
1701221210.635885,2367895.000,61307,3,MZ,1,100,29
1701221210.675877,2367935.000,61322,3,MZ,1,100,30
1701221210.715869,2367975.000,61322,3,MZ,1,100,28
1701221210.755861,2368015.000,61322,3,MZ,1,100,31
1701221210.791521,2368050.667,61339,3,MZ,1,100,28
1701221210.827180,2368086.333,61339,3,MZ,1,100,28
1701221210.862840,2368122.000,61339,3,MZ,1,100,28
1701221210.902832,2368162.000,61355,2,MZ,1,100,29
1701221210.942824,2368202.000,61355,2,MZ,1,100,30
1701221210.982816,2368242.000,61374,3,MZ,1,100,29
1701221211.022808,2368282.000,61374,3,MZ,1,100,29
1701221211.062800,2368322.000,61374,3,MZ,1,100,29
1701221211.102792,2368362.000,61389,2,MZ,1,100,30
1701221211.142784,2368402.000,61389,2,MZ,1,100,29
1701221211.182776,2368442.000,61406,3,MZ,1,100,28
1701221211.222768,2368482.000,61406,3,MZ,1,100,29
1701221211.262760,2368522.000,61406,3,MZ,1,100,30
1701221211.302752,2368562.000,61422,3,MZ,1,100,29
1701221211.342744,2368602.000,61422,3,MZ,1,100,29
1701221211.382736,2368642.000,61422,3,MZ,1,100,28
1701221211.422728,2368682.000,61439,2,MZ,1,100,29
1701221211.462720,2368722.000,61439,2,MZ,1,100,29
1701221211.502712,2368762.000,61456,3,MZ,1,100,29
1701221211.542704,2368802.000,61456,3,MZ,1,100,29
1701221211.582696,2368842.000,61456,3,MZ,1,100,28
1701221211.622688,2368882.000,61471,2,MZ,1,100,30
1701221211.662680,2368922.000,61471,2,MZ,1,100,28
1701221211.702672,2368962.000,61487,3,MZ,1,100,29
1701221211.742664,2369002.000,61487,3,MZ,1,100,29
1701221211.782656,2369042.000,61487,3,MZ,1,100,28
1701221211.822648,2369082.000,61505,2,MZ,1,100,28
1701221211.862640,2369122.000,61505,2,MZ,1,100,30
1701221211.902632,2369162.000,61521,3,MZ,1,100,29
1701221211.942624,2369202.000,61521,3,MZ,1,100,29
1701221211.982616,2369242.000,61521,3,MZ,1,100,30
1701221212.022608,2369282.000,61536,2,MZ,1,100,29
1701221212.062600,2369322.000,61536,2,MZ,1,100,28
1701221212.102592,2369362.000,61553,3,MZ,1,100,30
1701221212.142584,2369402.000,61553,3,MZ,1,100,28
1701221212.182576,2369442.000,61553,3,MZ,1,100,29
1701221212.222568,2369482.000,61572,2,MZ,1,100,29
1701221212.262560,2369522.000,61572,2,MZ,1,100,29
1701221212.302552,2369562.000,61588,3,MZ,1,100,29
1701221212.342544,2369602.000,61588,3,MZ,1,100,28
1701221212.382536,2369642.000,61588,3,MZ,1,100,30
1701221212.422528,2369682.000,61603,2,MZ,1,100,30
1701221212.462520,2369722.000,61603,2,MZ,1,100,30
1701221212.502512,2369762.000,61620,3,MZ,1,100,29
1701221212.542504,2369802.000,61620,3,MZ,1,100,30
1701221212.582496,2369842.000,61620,3,MZ,1,100,30
1701221212.622488,2369882.000,61637,3,MZ,1,100,30
1701221212.662480,2369922.000,61637,3,MZ,1,100,30
1701221212.702472,2369962.000,61637,3,MZ,1,100,30
1701221212.742464,2370002.000,61653,2,MZ,1,100,31
1701221212.782456,2370042.000,61653,2,MZ,1,100,29
1701221212.817782,2370077.333,61670,3,MZ,1,100,29
1701221212.853109,2370112.667,61670,3,MZ,1,100,28
1701221212.888435,2370148.000,61670,3,MZ,1,100,29
1701221212.928427,2370188.000,61687,3,MZ,1,100,29
1701221212.968419,2370228.000,61687,3,MZ,1,100,30
1701221213.008411,2370268.000,61687,3,MZ,1,100,30
1701221213.048403,2370308.000,61704,2,MZ,1,100,29
1701221213.088395,2370348.000,61704,2,MZ,1,100,30
1701221213.128387,2370388.000,61721,3,MZ,1,100,30
1701221213.168379,2370428.000,61721,3,MZ,1,100,30
1701221213.208371,2370468.000,61721,3,MZ,1,100,30
1701221213.248363,2370508.000,61737,2,MZ,1,100,29
1701221213.288355,2370548.000,61737,2,MZ,1,100,30
1701221213.328347,2370588.000,61752,3,MZ,1,100,29
1701221213.368339,2370628.000,61752,3,MZ,1,100,30
1701221213.408331,2370668.000,61752,3,MZ,1,100,30
1701221213.448323,2370708.000,61770,2,MZ,1,100,29
1701221213.488315,2370748.000,61770,2,MZ,1,100,30
1701221213.528307,2370788.000,61786,3,MZ,1,100,29
1701221213.568299,2370828.000,61786,3,MZ,1,100,29
1701221213.608291,2370868.000,61786,3,MZ,1,100,29
1701221213.648283,2370908.000,61805,2,MZ,1,100,30
1701221213.688275,2370948.000,61805,2,MZ,1,100,29
1701221213.728267,2370988.000,61819,3,MZ,1,100,30
1701221213.768259,2371028.000,61819,3,MZ,1,100,29
1701221213.808251,2371068.000,61819,3,MZ,1,100,28
1701221213.848243,2371108.000,61837,2,MZ,1,100,29
1701221213.888235,2371148.000,61837,2,MZ,1,100,30
1701221213.928227,2371188.000,61853,3,MZ,1,100,30
1701221213.968219,2371228.000,61853,3,MZ,1,100,30
1701221214.008211,2371268.000,61853,3,MZ,1,100,28
1701221214.048203,2371308.000,61870,2,MZ,1,100,29
1701221214.088195,2371348.000,61870,2,MZ,1,100,28
1701221214.128187,2371388.000,61885,3,MZ,1,100,28
1701221214.168179,2371428.000,61885,3,MZ,1,100,29
1701221214.208171,2371468.000,61885,3,MZ,1,100,29
1701221214.248163,2371508.000,61902,3,MZ,1,100,29
1701221214.288155,2371548.000,61902,3,MZ,1,100,29
1701221214.328147,2371588.000,61902,3,MZ,1,100,29
1701221214.368139,2371628.000,61918,2,MZ,1,100,30
1701221214.408131,2371668.000,61918,2,MZ,1,100,30
1701221214.448123,2371708.000,61938,3,MZ,1,100,30
1701221214.488115,2371748.000,61938,3,MZ,1,100,30
1701221214.528107,2371788.000,61938,3,MZ,1,100,28
1701221214.568099,2371828.000,61952,2,MZ,1,100,29
1701221214.608091,2371868.000,61952,2,MZ,1,100,28
1701221214.643751,2371903.667,61969,3,MZ,1,100,28
1701221214.679410,2371939.333,61969,3,MZ,1,100,29
1701221214.715070,2371975.000,61969,3,MZ,1,100,29
1701221214.755062,2372015.000,61985,3,MZ,1,100,29
1701221214.795054,2372055.000,61985,3,MZ,1,100,28
1701221214.835046,2372095.000,61985,3,MZ,1,100,29
1701221214.875038,2372135.000,62003,2,MZ,1,100,29
1701221214.915030,2372175.000,62003,2,MZ,1,100,29
1701221214.955022,2372215.000,62018,3,MZ,1,100,30
1701221214.995014,2372255.000,62018,3,MZ,1,100,30
1701221215.035006,2372295.000,62018,3,MZ,1,100,30
1701221215.074998,2372335.000,62034,2,MZ,1,100,29
1701221215.114990,2372375.000,62034,2,MZ,1,100,30
1701221215.154982,2372415.000,62053,3,MZ,1,100,30
1701221215.194974,2372455.000,62053,3,MZ,1,100,29
1701221215.234966,2372495.000,62053,3,MZ,1,100,30
1701221215.274958,2372535.000,62070,2,MZ,1,100,30
1701221215.314950,2372575.000,62070,2,MZ,1,100,29
1701221215.354942,2372615.000,62085,3,MZ,1,100,28
1701221215.394934,2372655.000,62085,3,MZ,1,100,30
1701221215.434926,2372695.000,62085,3,MZ,1,100,30
1701221215.474918,2372735.000,62104,2,MZ,1,100,31
1701221215.514910,2372775.000,62104,2,MZ,1,100,29
1701221215.554902,2372815.000,62120,3,MZ,1,100,30
1701221215.594894,2372855.000,62120,3,MZ,1,100,29
1701221215.634886,2372895.000,62120,3,MZ,1,100,28
1701221215.674878,2372935.000,62142,3,MZ,1,100,29
1701221215.714870,2372975.000,62142,3,MZ,1,100,29
1701221215.754862,2373015.000,62142,3,MZ,1,100,29
1701221215.794854,2373055.000,62159,3,MZ,1,100,28
